1.755 0:1.755 1:17.844 2:17.213 3:8374326 4:835048
1.755 0:1.755 1:17.95 2:17.406 3:8039683 4:796340
1.755 0:1.755 1:17.862 2:17.248 3:6793091 4:682579
1.755 0:1.755 1:17.651 2:16.985 3:4379253 4:445431
1.755 0:1.755 1:17.634 2:17.072 3:4492529 4:452875
1.755 0:1.755 1:17.722 2:17.353 3:5054768 4:504709
1.755 0:1.755 1:17.546 2:17.108 3:3299837 4:335340
1.755 0:1.755 1:17.283 2:16.897 3:4346833 4:446427
1.755 0:1.755 1:17.178 2:16.511 3:5814902 4:608660
1.755 0:1.755 1:16.564 2:15.932 3:6426895 4:694709
1.755 0:1.755 1:16.213 2:15.932 3:5359220 4:586878
1.755 0:1.755 1:16.318 2:15.686 3:8512952 4:926992
1.755 0:1.755 1:16.283 2:15.967 3:4406326 4:478620
1.755 0:1.755 1:16.125 2:15.704 3:3869626 4:425614
1.755 0:1.755 1:16.564 2:15.985 3:10018074 4:1071228
1.755 0:1.755 1:16.546 2:15.984 3:8315454 4:895863
1.755 0:1.755 1:16.177 2:15.546 3:10715501 4:1187741
1.755 0:1.755 1:16.037 2:15.476 3:6966798 4:774498
1.755 0:1.755 1:15.792 2:15.458 3:3894683 4:438653
1.755 0:1.755 1:15.739 2:15.441 3:4816133 4:543716
1.755 0:1.755 1:15.669 2:14.932 3:6896065 4:789381
1.755 0:1.755 1:15.265 2:14.949 3:4523757 4:525349
1.755 0:1.755 1:15.546 2:14.949 3:5969567 4:685657
1.755 0:1.755 1:15.019 2:14.405 3:6344729 4:763855
1.755 0:1.755 1:14.844 2:14.388 3:3331767 4:399212
1.755 0:1.755 1:15.055 2:14.563 3:3493303 4:413273
1.755 0:1.755 1:15.002 2:14.493 3:3103790 4:371950
1.755 0:1.755 1:15.142 2:14.405 3:9723374 4:1147847
1.755 0:1.755 1:15.3 2:14.739 3:9492607 4:1106696
1.755 0:1.755 1:15.774 2:15.09 3:17628128 4:1994130
1.755 0:1.755 1:15.721 2:15.213 3:20246090 4:2298807
1.755 0:1.755 1:16.195 2:15.563 3:27120623 4:2971552
1.755 0:1.755 1:16.143 2:15.318 3:11736345 4:1312152
1.755 0:1.755 1:15.651 2:15.125 3:11837282 4:1347521
1.755 0:1.755 1:15.581 2:14.388 3:13465431 4:1570237
1.755 0:1.755 1:15.546 2:14.914 3:7296895 4:834520
1.755 0:1.755 1:16.125 2:14.949 3:17492182 4:1947183
1.755 0:1.755 1:16.195 2:15.616 3:14379700 4:1581044
1.755 0:1.755 1:16.23 2:15.739 3:7924607 4:870203
1.755 0:1.755 1:16.686 2:16.002 3:19408188 4:2079187
1.755 0:1.755 1:16.09 2:15.809 3:5765125 4:635164
1.755 0:1.755 1:16.107 2:15.827 3:4665624 4:512832
1.755 0:1.755 1:16.406 2:15.897 3:4592355 4:500080
1.755 0:1.755 1:15.949 2:15.09 3:7128691 4:810900
1.755 0:1.755 1:15.441 2:15.072 3:4030838 4:463163
1.755 0:1.755 1:15.493 2:14.879 3:5818253 4:673136
1.755 0:1.755 1:15.756 2:15.195 3:8985828 4:1016470
1.755 0:1.755 1:16.757 2:15.634 3:28693048 4:3054876
1.755 0:1.755 1:16.634 2:16.283 3:12004852 4:1277479
1.755 0:1.755 1:16.809 2:16.16 3:14344539 4:1521145
1.755 0:1.755 1:17.283 2:16.599 3:35008528 4:3622504
1.755 0:1.755 1:17.318 2:16.23 3:22018377 4:2306210
1.755 0:1.755 1:17.107 2:16.16 3:33687710 4:3523825
1.755 0:1.755 1:18.774 2:17.388 3:164189354 4:15916508
1.755 0:1.755 1:18.213 2:17.248 3:94116091 4:9311395
1.755 0:1.755 1:18.143 2:17.476 3:56543573 4:5571106
1.755 0:1.755 1:17.388 2:16.511 3:44309407 4:4581497
1.755 0:1.755 1:17.757 2:16.879 3:48141521 4:4830483
1.755 0:1.755 1:18.406 2:17.283 3:69637733 4:6786694
1.755 0:1.755 1:18.318 2:17.722 3:28931055 4:2825530
1.755 0:1.755 1:18.108 2:17.458 3:31686691 4:3119397
1.755 0:1.755 1:18.564 2:18.02 3:36706840 4:3520656
1.755 0:1.755 1:18.23 2:17.651 3:22465713 4:2201642
1.755 0:1.755 1:17.932 2:17.23 3:19794605 4:1983003
1.755 0:1.755 1:18.722 2:17.195 3:74798671 4:7262932
1.755 0:1.755 1:18.581 2:18.073 3:39879380 4:3823156
1.755 0:1.755 1:18.494 2:17.581 3:44371839 4:4293230
1.755 0:1.755 1:18.423 2:17.88 3:31923294 4:3082119
1.755 0:1.755 1:18.073 2:16.809 3:48228690 4:4843158
1.755 0:1.755 1:16.95 2:15.441 3:43983329 4:4793491
1.755 0:1.755 1:16.055 2:15.265 3:15712474 4:1761737
1.755 0:1.755 1:15.739 2:14.914 3:14892393 4:1707670
1.755 0:1.755 1:15.528 2:14.581 3:22691176 4:2635807
1.755 0:1.755 1:16.107 2:15.265 3:27360333 4:3054004
1.755 0:1.755 1:15.967 2:15.353 3:15080853 4:1696001
1.755 0:1.755 1:15.283 2:14.616 3:11582145 4:1352600
1.755 0:1.755 1:15.844 2:15.3 3:20677982 4:2342689
1.755 0:1.755 1:16.002 2:15.318 3:28888285 4:3221057
1.755 0:1.755 1:15.581 2:14.914 3:17058463 4:1964810
1.755 0:1.755 1:15.564 2:15.002 3:10865035 4:1251657
1.755 0:1.755 1:15.142 2:14.791 3:10655431 4:1250956
1.755 0:1.755 1:15.072 2:14.862 3:5847307 4:685806
1.755 0:1.755 1:15.055 2:14.388 3:22463434 4:2699097
1.755 0:1.755 1:14.353 2:13.791 3:19433246 4:2436070
1.755 0:1.755 1:14.212 2:13.949 3:9250763 4:1152723
1.755 0:1.755 1:14.037 2:12.984 3:16985434 4:2222230
1.755 0:1.755 1:14.002 2:13.177 3:16436202 4:2113425
1.755 0:1.755 1:14.809 2:13.651 3:36948664 4:4531084
1.755 0:1.755 1:14.879 2:14.318 3:30834857 4:3690245
1.755 0:1.755 1:15.388 2:14.598 3:36243304 4:4216797
1.755 0:1.755 1:16.178 2:15.142 3:56188295 4:6234690
1.755 0:1.755 1:16.581 2:15.792 3:60315142 4:6493848
1.755 0:1.755 1:16.458 2:15.546 3:34577723 4:3812629
1.755 0:1.755 1:17.143 2:15.774 3:60144273 4:6411506
1.755 0:1.755 1:17.441 2:15.985 3:76789819 4:8019629
1.755 0:1.755 1:16.528 2:15.581 3:24816663 4:2718884
1.755 0:1.755 1:16.002 2:15.476 3:16074128 4:1790033
1.755 0:1.755 1:16.195 2:15.634 3:20350499 4:2240917
1.755 0:1.755 1:15.879 2:15.142 3:17005603 4:1936320
1.755 0:1.755 1:15.967 2:15.248 3:10879569 4:1222568
1.755 0:1.755 1:16.616 2:15.809 3:32258492 4:3499618
1.755 0:1.755 1:16.406 2:15.949 3:30511712 4:3305003
1.755 0:1.755 1:17.265 2:16.09 3:78298761 4:8166123
1.755 0:1.755 1:17.108 2:15.423 3:42822165 4:4610909
1.755 0:1.755 1:16.318 2:15.581 3:25864137 4:2844832
1.755 0:1.755 1:16.406 2:15.634 3:18829473 4:2049587
1.755 0:1.755 1:16.774 2:16.037 3:22624620 4:2413617
1.755 0:1.755 1:16.283 2:15.476 3:18279178 4:2017628
1.755 0:1.755 1:16.406 2:15.967 3:28833792 4:3124893
1.755 0:1.755 1:16.318 2:15.546 3:16785631 4:1843894
1.755 0:1.755 1:16.213 2:14.651 3:30343900 4:3436974
1.755 0:1.755 1:14.704 2:13.686 3:35658957 4:4420869
1.755 0:1.755 1:14.546 2:14.09 3:15865876 4:1944582
1.755 0:1.755 1:14.862 2:14.388 3:13480280 4:1616473
1.755 0:1.755 1:14.493 2:13.862 3:13158402 4:1624073
1.755 0:1.755 1:14.511 2:13.984 3:8896097 4:1097740
1.755 0:1.755 1:14.686 2:14.072 3:11841005 4:1439411
1.755 0:1.755 1:14.634 2:14.353 3:9881592 4:1194040
1.755 0:1.755 1:14.704 2:14.09 3:9693776 4:1184396
1.755 0:1.755 1:14.458 2:14.037 3:4762399 4:587188
1.755 0:1.755 1:14.423 2:14.054 3:3979230 4:490486
1.755 0:1.755 1:14.405 2:14.072 3:4657986 4:576498
1.755 0:1.755 1:15.09 2:14.177 3:21457476 4:2545655
1.755 0:1.755 1:15.686 2:14.774 3:38053210 4:4355349
1.755 0:1.755 1:15.318 2:14.879 3:13683141 4:1594297
1.755 0:1.755 1:15.265 2:14.984 3:9063777 4:1050820
1.755 0:1.755 1:15.265 2:14.932 3:8906321 4:1037709
1.755 0:1.755 1:15.178 2:14.862 3:8671974 4:1012918
1.755 0:1.755 1:15.651 2:15.23 3:23081235 4:2611852
1.755 0:1.755 1:15.739 2:15.441 3:16981864 4:1905554
1.755 0:1.755 1:16.23 2:15.721 3:35093120 4:3839029
1.755 0:1.755 1:15.879 2:15.318 3:23920155 4:2711607
1.755 0:1.755 1:15.371 2:15.02 3:10115297 4:1170038
1.755 0:1.755 1:15.265 2:14.914 3:5846395 4:675365
1.755 0:1.755 1:15.406 2:15.002 3:6210578 4:717238
1.755 0:1.755 1:15.371 2:15.002 3:4875394 4:564741
1.755 0:1.755 1:16.476 2:15.406 3:62573970 4:6854478
1.755 0:1.755 1:17.511 2:15.932 3:167293982 4:17416302
1.755 0:1.755 1:18.248 2:16.897 3:184051541 4:18245189
1.755 0:1.755 1:17.687 2:16.932 3:64216194 4:6519505
1.755 0:1.755 1:17.371 2:16.248 3:59791759 4:6297367
1.755 0:1.755 1:17.371 2:16.651 3:71481481 4:7374268
1.755 0:1.755 1:17.318 2:16.423 3:44793530 4:4671384
1.755 0:1.755 1:17.002 2:15.95 3:50588624 4:5442507
1.755 0:1.755 1:16.23 2:15.651 3:33942451 4:3720479
1.755 0:1.755 1:16.388 2:15.827 3:19356853 4:2107015
1.755 0:1.755 1:16.02 2:15.318 3:29257261 4:3302622
1.755 0:1.755 1:15.774 2:15.353 3:12454109 4:1405226
1.755 0:1.755 1:15.739 2:15.265 3:11375541 4:1286402
1.755 0:1.755 1:15.634 2:15.107 3:12937131 4:1475812
1.755 0:1.755 1:15.774 2:15.458 3:9703645 4:1091224
1.755 0:1.755 1:16.634 2:15.546 3:35593710 4:3849629
1.755 0:1.755 1:16.546 2:15.651 3:19880712 4:2176738
1.755 0:1.755 1:16.844 2:15.634 3:51837572 4:5529643
1.755 0:1.755 1:16.792 2:16.283 3:22773922 4:2417749
1.755 0:1.755 1:16.581 2:16.107 3:18985765 4:2038572
1.755 0:1.755 1:16.669 2:16.02 3:20939066 4:2262465
1.755 0:1.755 1:16.23 2:15.616 3:14642757 4:1612204
1.755 0:1.755 1:16.178 2:15.634 3:14158076 4:1569175
1.755 0:1.755 1:16.09 2:15.388 3:14205022 4:1573888
1.755 0:1.755 1:17.423 2:15.897 3:96491175 4:9911288
1.755 0:1.755 1:17.616 2:17.125 3:118151599 4:11922102
1.755 0:1.755 1:17.827 2:17.072 3:91429242 4:9189838
1.755 0:1.755 1:17.616 2:17.108 3:60085975 4:6039979
1.755 0:1.755 1:17.652 2:17.02 3:47600912 4:4825553
1.755 0:1.755 1:17.336 2:16.862 3:35870788 4:3686539
1.755 0:1.755 1:17.809 2:17.108 3:70351302 4:7032488
1.755 0:1.755 1:17.722 2:16.88 3:47060034 4:4770831
1.755 0:1.755 1:17.406 2:16.599 3:35846796 4:3675997
1.755 0:1.755 1:18.16 2:16.932 3:102323945 4:10167128
1.755 0:1.755 1:18.055 2:17.441 3:50595420 4:5003394
1.755 0:1.755 1:17.897 2:17.108 3:57941723 4:5793846
1.755 0:1.755 1:17.476 2:15.792 3:98754250 4:10374754
1.755 0:1.755 1:17.581 2:16.985 3:53845956 4:5453252
1.755 0:1.755 1:17.283 2:16.616 3:36133509 4:3752984
1.755 0:1.755 1:16.897 2:16.423 3:24893646 4:2635645
1.755 0:1.755 1:16.529 2:15.95 3:30135496 4:3262292
1.755 0:1.755 1:16.564 2:15.915 3:27083614 4:2919869
1.755 0:1.755 1:16.143 2:15.248 3:31003210 4:3488933
1.755 0:1.755 1:15.669 2:14.914 3:23082804 4:2641750
1.755 0:1.755 1:16.248 2:14.932 3:38933844 4:4329798
1.755 0:1.755 1:16.213 2:15.581 3:33437657 4:3690817
1.755 0:1.755 1:16.107 2:15.564 3:19897282 4:2194349
1.755 0:1.755 1:16.441 2:15.792 3:23437839 4:2543217
1.755 0:1.755 1:16.687 2:15.792 3:30882463 4:3327751
1.755 0:1.755 1:16.581 2:16.143 3:19148473 4:2063188
1.755 0:1.755 1:16.423 2:16.055 3:15459945 4:1664892
1.755 0:1.755 1:17.09 2:16.248 3:49271917 4:5145771
1.755 0:1.755 1:17.301 2:16.739 3:45542135 4:4686319
1.755 0:1.755 1:17.634 2:16.967 3:41845270 4:4242971
1.755 0:1.755 1:18.511 2:17.038 3:118729245 4:11696535
1.755 0:1.755 1:18.266 2:17.634 3:94793028 4:9266907
1.755 0:1.755 1:18.301 2:17.529 3:74739922 4:7355442
1.755 0:1.755 1:17.792 2:17.195 3:61675158 4:6197755
1.755 0:1.755 1:19.213 2:17.459 3:170416900 4:16282181
1.755 0:1.755 1:18.827 2:18.301 3:78149596 4:7403079
1.755 0:1.755 1:18.582 2:17.968 3:48696971 4:4690040
1.755 0:1.755 1:18.95 2:18.336 3:83295471 4:7809159
1.755 0:1.755 1:19.213 2:18.511 3:75968065 4:7055333
1.755 0:1.755 1:19.126 2:18.038 3:78506516 4:7464194
1.755 0:1.755 1:18.371 2:17.88 3:54385417 4:5267017
1.755 0:1.755 1:18.669 2:17.739 3:59288678 4:5704340
1.755 0:1.755 1:18.652 2:17.932 3:47970810 4:4603614
1.755 0:1.755 1:18.564 2:17.985 3:43232479 4:4158292
1.755 0:1.755 1:18.529 2:17.81 3:41723472 4:4015233
1.755 0:1.755 1:18.336 2:16.353 3:86756240 4:8940473
1.755 0:1.755 1:16.546 2:15.95 3:32070199 4:3471703
1.755 0:1.755 1:16.423 2:15.634 3:38679081 4:4244490
1.755 0:1.755 1:16.546 2:15.809 3:40629110 4:4383663
1.755 0:1.755 1:16.546 2:15.651 3:30987389 4:3366432
1.755 0:1.755 1:16.581 2:16.09 3:19516545 4:2091661
1.755 0:1.755 1:16.283 2:15.616 3:29100018 4:3212505
1.755 0:1.755 1:16.266 2:15.388 3:29271407 4:3258322
1.755 0:1.755 1:15.493 2:15.002 3:21404620 4:2459258
1.755 0:1.755 1:15.616 2:15.16 3:19120645 4:2173632
1.755 0:1.755 1:16.353 2:15.248 3:41011482 4:4530523
1.755 0:1.755 1:16.143 2:15.616 3:28683706 4:3163350
1.755 0:1.755 1:15.915 2:15.23 3:21967289 4:2490875
1.755 0:1.755 1:15.371 2:14.423 3:44348149 4:5244924
1.755 0:1.755 1:15.757 2:14.774 3:42985343 4:4891529
1.755 0:1.755 1:15.704 2:15.142 3:24221156 4:2753260
1.755 0:1.755 1:16.195 2:15.441 3:41310289 4:4547165
1.755 0:1.755 1:16.353 2:15.564 3:35127675 4:3866063
1.755 0:1.755 1:16.143 2:15.616 3:27349767 4:3006181
1.755 0:1.755 1:16.125 2:15.283 3:25991751 4:2919050
1.755 0:1.755 1:15.265 2:14.616 3:22717104 4:2660054
1.755 0:1.755 1:15.037 2:14.563 3:10861092 4:1285323
1.755 0:1.755 1:15.072 2:14.564 3:10551384 4:1249851
1.755 0:1.755 1:14.897 2:13.862 3:25362354 4:3142703
1.755 0:1.755 1:14.125 2:13.16 3:22184993 4:2871814
1.755 0:1.755 1:14.107 2:13.563 3:15969083 4:2019489
1.755 0:1.755 1:13.686 2:13.002 3:13272607 4:1751425
1.755 0:1.755 1:14.037 2:13.247 3:19662547 4:2516467
1.755 0:1.755 1:12.914 2:12.335 3:26315634 4:3700199
1.755 0:1.755 1:12.335 2:11.107 3:49021923 4:7405886
1.755 0:1.755 1:11.826 2:11.159 3:23069589 4:3508509
1.755 0:1.755 1:11.914 2:11.195 3:12612305 4:1945095
1.755 0:1.755 1:11.3 2:10.3 3:19200308 4:3171489
1.755 0:1.755 1:11.195 2:10.493 3:17582809 4:2818790
1.755 0:1.755 1:11.405 2:10.738 3:19530993 4:3080473
1.755 0:1.755 1:11.844 2:11.019 3:29495691 4:4484456
1.755 0:1.755 1:11.563 2:11.317 3:12615779 4:1941036
1.755 0:1.755 1:11.879 2:11.317 3:16495434 4:2482185
1.755 0:1.755 1:12.142 2:11.581 3:29188787 4:4291165
1.755 0:1.755 1:12.089 2:11.493 3:18165844 4:2713066
1.755 0:1.755 1:11.774 2:11.405 3:12374583 4:1872818
1.755 0:1.755 1:11.317 2:10.879 3:12123337 4:1928305
1.755 0:1.755 1:11.633 2:10.896 3:13654946 4:2109249
1.755 0:1.755 1:11.633 2:11.282 3:9655205 4:1479843
1.755 0:1.755 1:11.493 2:11.159 3:5646416 4:874145
1.755 0:1.755 1:11.668 2:11.317 3:15697257 4:2381363
1.755 0:1.755 1:11.896 2:11.528 3:15513801 4:2322993
1.755 0:1.755 1:11.756 2:11.195 3:9597303 4:1478000
1.755 0:1.755 1:11.528 2:11.195 3:7385706 4:1139562
1.755 0:1.755 1:11.581 2:10.861 3:11244230 4:1761876
1.755 0:1.755 1:11.335 2:10.879 3:8628853 4:1360700
1.755 0:1.755 1:12.195 2:11.37 3:27612555 4:4115926
1.755 0:1.755 1:12.668 2:11.616 3:52108668 4:7503617
1.755 0:1.755 1:13.16 2:12.247 3:54206784 4:7458929
1.755 0:1.755 1:12.897 2:12.318 3:28656094 4:4015512
1.755 0:1.755 1:12.528 2:11.932 3:19663618 4:2824503
1.755 0:1.755 1:12.774 2:12.107 3:27615962 4:3891340
1.755 0:1.755 1:12.3 2:11.984 3:14492904 4:2098113
1.755 0:1.755 1:12.195 2:11.668 3:14297064 4:2106180
1.755 0:1.755 1:12.37 2:11.984 3:20174929 4:2898158
1.755 0:1.755 1:12.809 2:11.809 3:28812573 4:4054652
1.755 0:1.755 1:12.633 2:12.282 3:16741947 4:2359119
1.755 0:1.755 1:12.598 2:12.177 3:11914164 4:1684528
1.755 0:1.755 1:12.528 2:12.054 3:12283987 4:1754370
1.755 0:1.755 1:12.195 2:11.861 3:15565650 4:2275405
1.755 0:1.755 1:12.721 2:12.195 3:28594025 4:4003854
1.755 0:1.755 1:12.493 2:12.072 3:15735592 4:2248894
1.755 0:1.755 1:12.633 2:12.195 3:38698586 4:5440455
1.755 0:1.755 1:12.809 2:12.23 3:42667691 4:5962621
1.755 0:1.755 1:12.23 2:11.072 3:32559582 4:4975813
1.755 0:1.755 1:10.931 2:10.51 3:16039820 4:2643228
1.755 0:1.755 1:10.826 2:10.493 3:9854726 4:1623935
1.755 0:1.755 1:10.844 2:10.352 3:8533842 4:1405447
1.755 0:1.755 1:10.738 2:10.493 3:5479048 4:904644
1.755 0:1.755 1:10.633 2:9.931000000000001 3:15745620 4:2724002
1.755 0:1.755 1:10.194 2:8.949 3:25499611 4:4630370
1.755 0:1.755 1:9.773 2:8.949 3:21178937 4:3962022
1.755 0:1.755 1:9.65 2:9.263999999999999 3:12342800 4:2289460
1.755 0:1.755 1:9.615 2:9.317 3:10879794 4:2012252
1.755 0:1.755 1:9.615 2:8.966000000000001 3:11027332 4:2094946
1.755 0:1.755 1:9.019 2:8.615 3:11360674 4:2261935
1.755 0:1.755 1:9.089 2:8.51 3:13509945 4:2667577
1.755 0:1.755 1:9.089 2:8.826000000000001 3:7058412 4:1383662
1.755 0:1.755 1:9.036 2:8.738 3:8073685 4:1592011
1.755 0:1.755 1:9.949 2:9.475 3:26432333 4:4717072
1.755 0:1.755 1:10.458 2:10.019 3:77851436 4:13338845
1.755 0:1.755 1:10.493 2:10.001 3:54838911 4:9344323
1.755 0:1.755 1:10.633 2:10.001 3:46924061 4:7952275
1.755 0:1.755 1:10.616 2:10.247 3:37746231 4:6366340
1.755 0:1.755 1:10.844 2:10.177 3:44489081 4:7398293
1.755 0:1.755 1:10.44 2:10.177 3:19291122 4:3290655
1.755 0:1.755 1:10.738 2:10.282 3:42128319 4:7004969
1.755 0:1.755 1:11.019 2:10.598 3:53252594 4:8664066
1.755 0:1.755 1:11.282 2:10.703 3:65499738 4:10432379
1.755 0:1.755 1:11.387 2:11.037 3:49722268 4:7774446
1.755 0:1.755 1:11.703 2:11.3 3:52163983 4:7974386
1.755 0:1.755 1:11.616 2:11.212 3:43326302 4:6671322
1.755 0:1.755 1:11.493 2:11.124 3:37337047 4:5809876
1.755 0:1.755 1:11.896 2:11.388 3:56310668 4:8528834
1.755 0:1.755 1:11.545 2:11.142 3:34654771 4:5367903
1.755 0:1.755 1:11.651 2:10.984 3:41725349 4:6424448
1.755 0:1.755 1:11.861 2:11.405 3:40529508 4:6103987
1.755 0:1.755 1:11.861 2:11.282 3:38203382 4:5777229
1.755 0:1.755 1:12.317 2:11.317 3:66232162 4:9704312
1.755 0:1.755 1:12.072 2:11.124 3:48995805 4:7405043
1.755 0:1.755 1:12.282 2:11.616 3:49410303 4:7222763
1.755 0:1.755 1:12.44 2:11.686 3:47096229 4:6849971
1.755 0:1.755 1:11.931 2:11.616 3:30038571 4:4477013
1.755 0:1.755 1:12.247 2:11.616 3:50138323 4:7354905
1.755 0:1.755 1:12.616 2:12.107 3:73605147 4:10433265
1.755 0:1.755 1:12.546 2:11.931 3:32008564 4:4605839
1.755 0:1.755 1:12.897 2:11.932 3:80716375 4:11256420
1.755 0:1.755 1:12.774 2:12.23 3:59350194 4:8324574
1.755 0:1.755 1:12.844 2:12.475 3:43810502 4:6068184
1.755 0:1.755 1:13.125 2:12.686 3:50997987 4:6923457
1.755 0:1.755 1:13.019 2:12.668 3:32636401 4:4454472
1.755 0:1.755 1:12.967 2:12.282 3:43422678 4:6041107
1.755 0:1.755 1:12.388 2:11.721 3:40538818 4:5894057
1.755 0:1.755 1:12.879 2:11.896 3:66150869 4:9300881
1.755 0:1.755 1:12.546 2:12.265 3:28674562 4:4059779
1.755 0:1.755 1:12.563 2:12.3 3:19451731 4:2748423
1.755 0:1.755 1:12.616 2:12.282 3:22241214 4:3126795
1.755 0:1.755 1:12.949 2:12.546 3:37219102 4:5116396
1.755 0:1.755 1:12.897 2:12.581 3:21089523 4:2910331
1.755 0:1.755 1:13.107 2:12.774 3:31921599 4:4327483
1.755 0:1.755 1:12.914 2:12.633 3:22889870 4:3139279
1.755 0:1.755 1:12.897 2:12.405 3:30158791 4:4206621
1.755 0:1.755 1:12.809 2:12.3 3:29528715 4:4108941
1.755 0:1.755 1:12.721 2:11.756 3:32912422 4:4705835
1.755 0:1.755 1:12.089 2:11.265 3:29234012 4:4422541
1.755 0:1.755 1:11.545 2:11.3 3:10893839 4:1676040
1.755 0:1.755 1:11.721 2:10.966 3:17351495 4:2670738
1.755 0:1.755 1:11.352 2:10.949 3:12771537 4:2005810
1.755 0:1.755 1:11.352 2:11.142 3:10773309 4:1677827
1.755 0:1.755 1:11.317 2:10.984 3:12303151 4:1948862
1.755 0:1.755 1:10.528 2:9.966000000000001 3:19708612 4:3361601
1.755 0:1.755 1:10.458 2:10.089 3:12556860 4:2140306
1.755 0:1.755 1:11.037 2:10.405 3:22411523 4:3652843
1.755 0:1.755 1:10.809 2:10.352 3:11469592 4:1900126
1.755 0:1.755 1:10.615 2:10.37 3:8513290 4:1421191
1.755 0:1.755 1:10.809 2:10.458 3:12011210 4:1973259
1.755 0:1.755 1:10.756 2:10.387 3:18163312 4:3024809
2.246 0:2.246 1:11.724 2:10.983 3:50010105 4:9828780
2.246 0:2.246 1:11.948 2:11.432 3:32408539 4:6208974
2.246 0:2.246 1:12.016 2:11.679 3:18903956 4:3588606
2.246 0:2.246 1:11.903 2:11.589 3:16429294 4:3146473
2.246 0:2.246 1:11.948 2:11.634 3:14851204 4:2816482
2.246 0:2.246 1:11.836 2:11.454 3:16364866 4:3167969
2.246 0:2.246 1:11.948 2:11.634 3:17461592 4:3321084
2.246 0:2.246 1:12.128 2:11.858 3:21042757 4:3953886
2.246 0:2.246 1:11.948 2:11.746 3:10259485 4:1948467
2.246 0:2.246 1:11.993 2:11.746 3:10151281 4:1915271
2.246 0:2.246 1:12.308 2:11.836 3:23475167 4:4357910
2.246 0:2.246 1:12.487 2:12.173 3:40896605 4:7433468
2.246 0:2.246 1:12.398 2:12.195 3:14802765 4:2704988
2.246 0:2.246 1:12.442 2:12.218 3:18362863 4:3351163
2.246 0:2.246 1:12.218 2:11.769 3:31604022 4:5901039
2.246 0:2.246 1:13.296 2:11.948 3:66423423 4:11745428
2.246 0:2.246 1:13.453 2:13.071 3:62512962 4:10574524
2.246 0:2.246 1:13.678 2:13.161 3:34046088 4:5733477
2.246 0:2.246 1:13.61 2:13.071 3:24552092 4:4134823
2.246 0:2.246 1:13.543 2:13.049 3:27858263 4:4688455
2.246 0:2.246 1:13.992 2:13.273 3:40810902 4:6657121
2.246 0:2.246 1:14.082 2:13.543 3:32787930 4:5352486
2.246 0:2.246 1:13.655 2:13.161 3:24214141 4:4062512
2.246 0:2.246 1:13.408 2:13.071 3:18966996 4:3213901
2.246 0:2.246 1:13.857 2:13.228 3:30032581 4:4964247
2.246 0:2.246 1:13.678 2:13.251 3:22713763 4:3795913
2.246 0:2.246 1:14.059 2:13.52 3:55269635 4:9000883
2.246 0:2.246 1:13.947 2:13.206 3:44309547 4:7347234
2.246 0:2.246 1:14.419 2:13.633 3:47513962 4:7604220
2.246 0:2.246 1:14.149 2:13.88 3:23219393 4:3731391
2.246 0:2.246 1:14.059 2:13.251 3:25311860 4:4153318
2.246 0:2.246 1:14.576 2:13.723 3:44968184 4:7112462
2.246 0:2.246 1:14.127 2:13.678 3:25469018 4:4141164
2.246 0:2.246 1:13.947 2:13.341 3:23605169 4:3900921
2.246 0:2.246 1:13.7 2:13.386 3:19036073 4:3152914
2.246 0:2.246 1:13.588 2:12.869 3:36583355 4:6283255
2.246 0:2.246 1:13.116 2:12.757 3:22090884 4:3838377
2.246 0:2.246 1:13.161 2:12.802 3:30513507 4:5295093
2.246 0:2.246 1:13.273 2:12.757 3:29978145 4:5156043
2.246 0:2.246 1:12.869 2:12.487 3:15370233 4:2728628
2.246 0:2.246 1:12.914 2:12.622 3:11418148 4:2003537
2.246 0:2.246 1:13.139 2:12.6 3:16381200 4:2844693
2.246 0:2.246 1:13.228 2:12.959 3:16168184 4:2772311
2.246 0:2.246 1:13.071 2:12.734 3:11524874 4:2015680
2.246 0:2.246 1:13.206 2:12.824 3:14361069 4:2473482
2.246 0:2.246 1:13.116 2:12.689 3:15641072 4:2726801
2.246 0:2.246 1:13.139 2:12.555 3:18772888 4:3285550
2.246 0:2.246 1:13.498 2:12.914 3:49203471 4:8286201
2.246 0:2.246 1:14.217 2:13.498 3:119116326 4:19373009
2.246 0:2.246 1:13.88 2:13.251 3:46898714 4:7751841
2.246 0:2.246 1:13.678 2:12.981 3:21860336 4:3690648
2.246 0:2.246 1:13.206 2:12.645 3:18980441 4:3336210
2.246 0:2.246 1:12.937 2:12.555 3:13490126 4:2382277
2.246 0:2.246 1:12.869 2:12.285 3:12080830 4:2146195
2.246 0:2.246 1:12.914 2:12.353 3:12244721 4:2170556
2.246 0:2.246 1:12.667 2:12.33 3:11266109 4:2030838
2.246 0:2.246 1:12.622 2:12.375 3:10110400 4:1815365
2.246 0:2.246 1:12.689 2:12.465 3:11826704 4:2111635
2.246 0:2.246 1:12.667 2:12.442 3:9857925 4:1769847
2.246 0:2.246 1:12.6 2:12.397 3:7689511 4:1384933
2.246 0:2.246 1:12.869 2:12.487 3:18305351 4:3226125
2.246 0:2.246 1:13.251 2:12.757 3:27024801 4:4650346
2.246 0:2.246 1:13.116 2:12.847 3:13002612 4:2249630
2.246 0:2.246 1:13.565 2:12.937 3:22455096 4:3792649
2.246 0:2.246 1:13.341 2:12.892 3:15189325 4:2605290
